"Median","Lower","Upper","Distance"
0.809301806697808,0.550698971202225,0.878452314255675,10
0.808059498877828,0.548802625394492,0.877151721378458,11
0.806574180769081,0.54655411104656,0.87579073333155,12
0.804825361414423,0.543928230849911,0.874366752930554,13
0.802793013549515,0.54090130748859,0.872877091589354,14
0.800457641962477,0.537451350272767,0.871318968132717,15
0.79780035634553,0.533558228317786,0.869689507824541,16
0.794802948160329,0.529203847399004,0.867985741641336,17
0.79144797100509,0.524372327575659,0.866204605822744,18
0.787718823931807,0.519050178614615,0.864342941733149,19
0.783599837118181,0.513226470177782,0.86239749607075,20
0.779076359253287,0.506892993680577,0.860364921462764,21
0.774134845949909,0.500044412694768,0.858241777487709,22
0.768762948451235,0.492678398767031,0.856024532168,23
0.762949601856427,0.484795749562434,0.853709563978206,24
0.756685112049611,0.476400486326275,0.85129316441643,25
0.749961240481165,0.467499927793302,0.848771541188116,26
0.742771285919919,0.458104737864259,0.846140822053294,27
0.735110162271004,0.448228944618061,0.843397059389667,28
0.72697447153768,0.437889928534798,0.840536235525035,29
0.718362570997411,0.427108378169385,0.837554268893206,30
0.709274633663644,0.415908211935629,0.834447021067785,31
0.69971270111606,0.404316465131865,0.83121030472783,32
0.689680727804066,0.392363141856066,0.827839892608406,33
0.679184615961761,0.380081032013306,0.824331527487324,34
0.668232240317818,0.367505494202172,0.820680933256806,35
0.656833461841109,0.354674205868906,0.816883827125329,36
0.645000129832544,0.34162688272656,0.812935932990414,37
0.632746071755407,0.32840497003842,0.808832996017504,38
0.620087070290315,0.315051308946626,0.804570798453257,39
0.607040827206165,0.301609781574062,0.800145176693443,40
0.593626913754553,0.288124939126149,0.795552039616137,41
0.579866707421121,0.2746416176551,0.790787388179974,42
0.565783315002004,0.261204546509728,0.785847336274762,43
0.551401482115692,0.247857954767032,0.780728132797846,44
0.536747489408574,0.234645181117638,0.77542618491408,45
0.521849035864416,0.221608292747567,0.769938082440366,46
0.506735109782153,0.208787718718309,0.764260623277247,47
0.49143584814049,0.196221903192858,0.758390839790364,48
0.475982385219657,0.183946983587389,0.752326026023625,49
0.460406691498027,0.171996498349728,0.746063765604056,50
0.444741403981641,0.16040112858316,0.739601960175609,51
0.42901964925579,0.149188477156539,0.732938858176116,52
0.413274860667139,0.138382888281574,0.726073083748342,53
0.39754059115029,0.128005309810141,0.719003665553196,54
0.381850323301959,0.118073199725665,0.711730065231013,55
0.366237278377138,0.108600477491567,0.704252205235936,56
0.350734225932905,0.0995975200964484,0.696570495749382,57
0.335373295875593,0.0910712018204899,0.688685860361901,58
0.320185794674486,0.0830249759607039,0.680599760199066,59
0.305202027489384,0.0754589960139781,0.67231421615697,60
0.290451127919775,0.0683702731443462,0.663831828907003,61
0.275960897019936,0.0617528661710084,0.655155796328498,62
0.261757653137425,0.0555980998200356,0.646289928031977,63
0.247866094022977,0.0498948065962886,0.637238656645638,64
0.234309172528988,0.0446295873604585,0.62800704555373,65
0.221107987063201,0.0397870855433809,0.618600792797783,66
0.208281687796028,0.0353502698964205,0.609026230880452,67
0.195847399436448,0.0313007207597571,0.599290322246971,68
0.183820161195532,0.0276189150234645,0.589400650260615,69
0.172212884351194,0.0242845052499266,0.579365405535873,70
0.16103632761615,0.0212765888082873,0.569193367545595,71
0.150299090296616,0.0185739633280169,0.558893881475494,72
0.140007623015514,0.016155365293409,0.548476830360212,73
0.13016625556433,0.0139996891570116,0.53795260259846,74
0.120777241245858,0.0120861849303459,0.527332055009597,75
0.111840816879075,0.0103946327977009,0.516626471658816,76
0.103355277460491,0.00890549387701442,0.505847518741731,77
0.0953170643164148,0.00760003680586998,0.495007195880033,78
0.087720865440086,0.00646044034720005,0.48411778423673,79
0.0805597265888253,0.00546987267722852,0.473191791910804,80
0.0738251716208023,0.00461254842867678,0.462241897115873,81
0.0675073304801042,0.0038737649089525,0.451280889684279,82
0.0615950731931518,0.00323991919209866,0.440321611466244,83
0.0560761482194596,0.002698507993314,0.429376896212403,84
0.0509373235049884,0.00223811237677071,0.418459509536859,85
0.0461645286161666,0.00184836942421735,0.407582089556482,86
0.0417429963858296,0.00151993300819884,0.396757088790746,87
0.0376574025772143,0.00124442577581814,0.385996717885,88
0.0338920021667071,0.00101438436404005,0.37531289168955,89
0.0304307609579236,0.000823199743531652,0.364717178187778,90
0.0272574813662628,0,0.354220750719952,91
0.0243559213514886,0,0.343834343896412,92
0.0217099056231851,0,0.333568213535751,93
0.0193034283970735,0,0.32343210090187,94
0.0171207471361499,0,0.313435201449709,95
0.0151464668664681,0,0.303586138224471,96
0.013365614810335,0,0.293892939994657,97
0.0117637052271317,0,0.284363024136405,98
0.0103267944915476,0,0.275003184226773,99
0.00904152656868327,0,0.26581958224758,100
0.00789516916349151,0,0.256817745250234,101
0.0068756409270179,0,0.248002566286209,102
0.00597153019283049,0,0.239378309368054,103
0.00517210579324782,0,0.230948618192305,104
0.00446732056616459,0,0.222716528328637,105
0.00384780820947356,0,0.214684482558969,106
0.00330487417163144,0,0.206854349035911,107
0.00283048128444767,0,0.199227441921627,108
0.00241723084856186,0,0.191804544165489,109
0.00205833987440444,0,0.184585932081341,110
0.00174761516295422,0,0.177571401392275,111
0.00147942488268548,0,0.170760294421902,112
0.00124866826318654,0,0.164151528125639,113
0.00105074398351327,0,0.157743622672935,114
0.000881517785897573,0,0.151534730310901,115
0.000737289794403719,0,0.145522664261143,116
0.000614761964886065,0,0.139704927423945,117
0.000511006038425574,0,0.134078740687001,118
0.000423432316465737,0,0.128641070659138,119
0.000349759523154025,0,0.123388656672452,120
0.000287985969800708,0,0.118318036918816,121
0.000236362188620812,0,0.113425573608347,122
0.000193365158603958,0,0.108707477058071,123
0.000157674205890559,0,0.104159828638372,124
0.000128148624710418,0,0.0997786025228856,125
0.000103807032920395,0,0.0955596862040192,126
8.38084485029488e-05,0,0.091498899751383,127
6.74350499951975e-05,0,0.0875920138039412,128
5.40765645589912e-05,0,0.0838347662987253,129
4.32162120541283e-05,0,0.080222877949503,130
3.44181217608999e-05,0,0.0767520664979138,131
2.7316129994468e-05,0,0.0734180597673571,132
2.16038614150188e-05,0,0.0702166075564028,133
1.70259940025749e-05,0,0.067143492413805,134
1.33706070693281e-05,0,0.064194539341409,135
1.04625129677755e-05,0,0.0613656244744651,136
8.15747597721749e-06,0,0.0586526827911794,137
6.33722589312423e-06,0,0.0560517149048576,138
4.90517880852743e-06,0,0.0535587929928086,139
3.78278319841316e-06,0,0.0511700659163719,140
0,0,0.0488817635860949,141
0,0,0.046690200625294,142
0,0,0.0445917793840599,143
0,0,0.042582992354281,144
0,0,0.0406604240345183,145
0,0,0.0388207522916245,146
0,0,0.0370607492639131,147
0,0,0.0353772818484881,148
0,0,0.0337673118130815,149
0,0,0.0322278955704464,150
0,0,0.0307561836510461,151
0,0,0.0293494199074925,152
0,0,0.0280049404819273,153
0,0,0.0267201725653445,154
0,0,0.0254926329757106,155
0,0,0.0243199265796835,156
0,0,0.0231997445807545,157
0,0,0.0221298626947519,158
0,0,0.0211081392318547,159
0,0,0.020132513102568,160
